name,file_path,start_line,complexity,method,oom
_generate_unquoted_parts,./third_party/cpython/Lib/urllib/parse.py,706,O(n),numeric,False
_generic_class_getitem,./third_party/cpython/Lib/typing.py,1096,O(n),numeric,False
_generic_init_subclass,./third_party/cpython/Lib/typing.py,1144,O(n^3),numeric,False
_genops,./third_party/cpython/Lib/pickletools.py,2268,Unknown,numeric,False
_get,./third_party/cpython/Lib/queue.py,312,O(n),numeric,False
_get,./third_party/cpython/Lib/asyncio/queues.py,307,O(n),numeric,False
_get,./third_party/cpython/Lib/tkinter/font.py,57,O(n log n),numeric,True
_getNSattrs,./third_party/cpython/Lib/xml/dom/expatbuilder.py,818,Unknown,numeric,False
_get_action_name,./third_party/cpython/Lib/argparse.py,776,O(n),numeric,False
_get_actions_usage_parts,./third_party/cpython/Lib/argparse.py,423,O(n^2),numeric,False
_get_all_options,./third_party/cpython/Lib/optparse.py,1290,O(n^3),numeric,True
_get_app,./third_party/cpython/PC/layout/support/appxmanifest.py,264,Unknown,numeric,False
_get_args,./third_party/cpython/Lib/optparse.py,1339,O(n),numeric,False
_get_build_version,./third_party/cpython/Lib/ctypes/util.py,9,O(1),numeric,False
_get_cached,./third_party/cpython/Lib/importlib/_bootstrap_external.py,372,Unknown,numeric,False
_get_capabilities,./third_party/cpython/Lib/imaplib.py,1176,Unknown,numeric,False
_get_charset_prefix,./third_party/cpython/Lib/re/_compiler.py,481,O(2^n),numeric,True
_get_check_handlers,./third_party/cpython/Tools/c-analyzer/c_analyzer/__main__.py,148,Unknown,numeric,False
_get_code_array,./third_party/cpython/Lib/dis.py,218,Unknown,numeric,False
_get_code_from_file,./third_party/cpython/Lib/runpy.py,250,O(n),numeric,False
_get_columns,./third_party/cpython/Tools/c-analyzer/c_parser/datafiles.py,20,O(n),numeric,False
_get_command_stdout,./third_party/cpython/Lib/uuid.py,424,O(n log n),numeric,True
_get_content_length,./third_party/cpython/Lib/http/client.py,835,Unknown,numeric,False
_get_copy_blocksize,./third_party/cpython/Lib/pathlib/_os.py,24,O(1),numeric,False
_get_css,./third_party/cpython/Lib/xmlrpc/server.py,908,Unknown,numeric,False
_get_data,./third_party/cpython/Lib/zipimport.py,631,Unknown,numeric,False
_get_decoded_chars,./third_party/cpython/Lib/_pyio.py,2282,Unknown,numeric,False
_get_default_metavar_for_optional,./third_party/cpython/Lib/argparse.py,707,Unknown,numeric,False
_get_default_tempdir,./third_party/cpython/Lib/tempfile.py,183,Unknown,numeric,False
_get_digest_name_and_payload,./third_party/cpython/Lib/multiprocessing/connection.py,866,Unknown,numeric,False
_get_exports_list,./third_party/cpython/Lib/os.py,44,O(n),numeric,False
_get_extract_tarinfo,./third_party/cpython/Lib/tarfile.py,2432,Unknown,numeric,False
_get_filtered_attrs,./third_party/cpython/Lib/tarfile.py,769,Unknown,numeric,False
_get_first_indentation,./third_party/cpython/Lib/_pyrepl/readline.py,240,O(n),numeric,False
_get_format,./third_party/cpython/Tools/c-analyzer/c_parser/datafiles.py,64,Unknown,numeric,False
_get_handles,./third_party/cpython/Lib/subprocess.py,1349,O(1),numeric,False
_get_handles,./third_party/cpython/Lib/subprocess.py,1702,Unknown,numeric,False
_get_hostport,./third_party/cpython/Lib/http/client.py,925,O(n),numeric,False
_get_instructions_bytes,./third_party/cpython/Lib/dis.py,754,O(n),numeric,False
_get_invalid_paths_message,./third_party/cpython/Lib/zoneinfo/_tzpath.py,59,O(n),numeric,False
_get_isWhitespaceInElementContent,./third_party/cpython/Lib/xml/dom/minidom.py,1181,Unknown,numeric,False
_get_json_data_name,./third_party/cpython/Lib/sysconfig/__main__.py,170,O(1),numeric,False
_get_kwargs,./third_party/cpython/Lib/argparse.py,133,O(n),numeric,False
_get_level,./third_party/cpython/Tools/c-analyzer/cpython/_capi.py,158,Unknown,numeric,False
_get_line,./third_party/cpython/Lib/imaplib.py,1313,O(n),numeric,False
_get_lineno_width,./third_party/cpython/Lib/dis.py,867,O(n),numeric,False
_get_literal_prefix,./third_party/cpython/Lib/re/_compiler.py,450,O(2^n),numeric,True
_get_localName,./third_party/cpython/Lib/xml/dom/minidom.py,386,Unknown,numeric,False
_get_localName,./third_party/cpython/Lib/xml/dom/minidom.py,722,Unknown,numeric,False
_get_main_module_details,./third_party/cpython/Lib/runpy.py,231,Unknown,numeric,False
_get_module_details,./third_party/cpython/Lib/runpy.py,105,O(n log n),numeric,True
_get_module_handles,./third_party/cpython/Lib/ctypes/util.py,105,O(1),llm,False
_get_module_path,./third_party/cpython/Lib/zipimport.py,302,Unknown,numeric,False
_get_mtime_and_size_of_source,./third_party/cpython/Lib/zipimport.py,756,Unknown,numeric,False
_get_nop,./third_party/cpython/Tools/jit/_targets.py,51,Unknown,numeric,False
_get_normal_name,./third_party/cpython/Lib/tokenize.py,347,O(n),numeric,False
_get_nuspec_data_overrides,./third_party/cpython/PC/layout/support/nuspec.py,64,O(n),numeric,False
_get_option_tuples,./third_party/cpython/Lib/argparse.py,2473,O(log n),numeric,False
_get_optional_kwargs,./third_party/cpython/Lib/argparse.py,1661,Unknown,numeric,False
_get_packing_format,./third_party/cpython/Lib/multiprocessing/shared_memory.py,381,Unknown,numeric,False
_get_params_preserve,./third_party/cpython/Lib/email/message.py,660,O(n),numeric,False
_get_path,./third_party/cpython/Lib/site.py,319,Unknown,numeric,False
_get_positional_kwargs,./third_party/cpython/Lib/argparse.py,1644,Unknown,numeric,False
_get_positions_width,./third_party/cpython/Lib/dis.py,879,Unknown,numeric,False
_get_pred_succ,./third_party/cpython/Tools/scripts/summarize_stats.py,220,Unknown,numeric,False
_get_protocol_attrs,./third_party/cpython/Lib/typing.py,1797,Unknown,numeric,False
_get_ptext_to_endchars,./third_party/cpython/Lib/email/_header_value_parser.py,1014,Unknown,numeric,False
_get_pyc_source,./third_party/cpython/Lib/zipimport.py,775,Unknown,numeric,False
_get_registry_entries,./third_party/cpython/PC/layout/support/appxmanifest.py,334,O(n log n),numeric,True
_get_response,./third_party/cpython/Lib/imaplib.py,1185,Unknown,numeric,False
_get_revised_path,./third_party/cpython/Lib/pydoc.py,2749,O(n),numeric,False
_get_size,./third_party/cpython/Lib/plistlib.py,501,O(1),numeric,False
_get_soname,./third_party/cpython/Lib/ctypes/util.py,241,Unknown,numeric,False
_get_soname,./third_party/cpython/Lib/ctypes/util.py,258,Unknown,numeric,False
_get_sortkey,./third_party/cpython/Tools/c-analyzer/cpython/_capi.py,414,Unknown,numeric,False
_get_sourcefile,./third_party/cpython/Lib/importlib/_bootstrap_external.py,353,Unknown,numeric,False
_get_spec,./third_party/cpython/Lib/importlib/_bootstrap_external.py,1259,O(n),numeric,False
_get_supported_file_loaders,./third_party/cpython/Lib/importlib/_bootstrap_external.py,1531,O(1),numeric,False
_get_system_version,./third_party/cpython/Lib/_osx_support.py,86,Unknown,numeric,False
_get_system_version_tuple,./third_party/cpython/Lib/_osx_support.py,117,Unknown,numeric,False
_get_tagged_response,./third_party/cpython/Lib/imaplib.py,1280,O(n),numeric,False
_get_tasks,./third_party/cpython/Lib/multiprocessing/pool.py,634,O(n),numeric,False
_get_tb_and_exceptions,./third_party/cpython/Lib/pdb.py,648,O(n^2),numeric,False
_get_trampoline_mask,./third_party/cpython/Tools/jit/_stencils.py,363,O(n),numeric,False
_get_value,./third_party/cpython/Lib/argparse.py,2642,Unknown,numeric,False
_get_vartype,./third_party/cpython/Tools/c-analyzer/c_parser/info.py,353,O(n),numeric,False
_get_vc_env,./third_party/cpython/Tools/c-analyzer/distutils/_msvccompiler.py,111,Unknown,numeric,False
_get_wholeText,./third_party/cpython/Lib/xml/dom/minidom.py,1135,Unknown,numeric,False
_get_writer,./third_party/cpython/Lib/xml/etree/ElementTree.py,744,Unknown,numeric,False
_getaction,./third_party/cpython/Lib/_py_warnings.py,388,Unknown,numeric,False
_getaddrinfo_debug,./third_party/cpython/Lib/asyncio/base_events.py,905,Unknown,numeric,False
_getargspec,./third_party/cpython/Lib/pydoc.py,216,O(n),numeric,False
_getcategory,./third_party/cpython/Lib/_py_warnings.py,398,Unknown,numeric,False
_getdefaultlocale,./third_party/cpython/Lib/locale.py,557,O(n log n),numeric,False
_getfinalpathname_nonstrict,./third_party/cpython/Lib/ntpath.py,648,O(n),numeric,False
_getline,./third_party/cpython/Lib/poplib.py,132,Unknown,numeric,False
_getlongresp,./third_party/cpython/Lib/poplib.py,163,O(n),numeric,False
_getmember,./third_party/cpython/Lib/tarfile.py,2783,Unknown,numeric,False
_getmembers,./third_party/cpython/Lib/inspect.py,477,O(n),numeric,False
_getresp,./third_party/cpython/Lib/poplib.py,153,O(1),llm,False
_getshapepoly,./third_party/cpython/Lib/turtle.py,3076,O(n),numeric,False
_getsourcelines,./third_party/cpython/Lib/pdb.py,2534,O(n),numeric,False
_getstate,./third_party/cpython/Lib/_pydatetime.py,1294,O(1),numeric,False
_getstate,./third_party/cpython/Lib/_pydatetime.py,1739,O(1),numeric,False
_getstate,./third_party/cpython/Lib/_pydatetime.py,2384,O(1),numeric,False
_getuserbase,./third_party/cpython/Lib/site.py,295,Unknown,numeric,False
_gif,./third_party/cpython/Lib/email/mime/image.py,79,Unknown,numeric,False
_glob1,./third_party/cpython/Lib/glob.py,108,Unknown,numeric,False
_glob2,./third_party/cpython/Lib/glob.py,143,Unknown,numeric,False
_goto,./third_party/cpython/Lib/turtle.py,3239,Unknown,numeric,False
_grep_dialog,./third_party/cpython/Lib/idlelib/grep.py,192,Unknown,numeric,False
_group,./third_party/cpython/Lib/locale.py,137,O(n),numeric,False
_group_by,./third_party/cpython/Lib/tracemalloc.py,477,O(n log n),numeric,True
_group_keywords_by_length,./third_party/cpython/Tools/peg_generator/pegen/c_generator.py,480,Unknown,numeric,False
_group_lengths,./third_party/cpython/Lib/_pydecimal.py,6247,Unknown,numeric,False
_grouping_intervals,./third_party/cpython/Lib/locale.py,121,O(n),numeric,False
_guarded_task_generation,./third_party/cpython/Lib/multiprocessing/pool.py,385,O(log n),numeric,False
_guess_delimiter,./third_party/cpython/Lib/csv.py,349,O(n^2),numeric,False
_guess_file_type,./third_party/cpython/Lib/mimetypes.py,180,O(n),numeric,False
_guess_media_encoding,./third_party/cpython/Lib/xml/dom/xmlbuilder.py,248,O(n),numeric,False
_guess_quote_and_delimiter,./third_party/cpython/Lib/csv.py,272,O(n),numeric,False
_handle_completion,./third_party/cpython/Lib/asyncio/tasks.py,602,O(n),numeric,False
_handle_conflict_error,./third_party/cpython/Lib/argparse.py,1720,Unknown,numeric,False
_handle_conflict_resolve,./third_party/cpython/Lib/argparse.py,1729,Unknown,numeric,False
_handle_default_rule_body,./third_party/cpython/Tools/peg_generator/pegen/c_generator.py,585,O(n^2),numeric,True
_handle_long_word,./third_party/cpython/Lib/textwrap.py,197,O(n^2),numeric,False
_handle_loop_rule_body,./third_party/cpython/Tools/peg_generator/pegen/c_generator.py,615,Unknown,numeric,False
_handle_message_delivery_status,./third_party/cpython/Lib/email/generator.py,337,Unknown,numeric,False
_handle_multipart,./third_party/cpython/Lib/email/generator.py,268,O(1),llm,False
_handle_option,./third_party/cpython/Lib/configparser.py,1143,O(n),numeric,False
_handle_relocation,./third_party/cpython/Tools/jit/_targets.py,279,Unknown,numeric,False
_handle_relocation,./third_party/cpython/Tools/jit/_targets.py,456,O(n),numeric,False
_handle_rest,./third_party/cpython/Lib/configparser.py,1111,Unknown,numeric,False
_handle_section,./third_party/cpython/Tools/jit/_targets.py,239,Unknown,numeric,False
_handle_section,./third_party/cpython/Tools/jit/_targets.py,327,Unknown,numeric,False
_handle_section,./third_party/cpython/Tools/jit/_targets.py,417,Unknown,numeric,False
_handle_tasks,./third_party/cpython/Lib/multiprocessing/pool.py,528,O(n),numeric,False
_handle_text,./third_party/cpython/Lib/email/generator.py,244,Unknown,numeric,False
_handle_text,./third_party/cpython/Lib/email/generator.py,436,Unknown,numeric,False
_handle_white_text_nodes,./third_party/cpython/Lib/xml/dom/expatbuilder.py,405,Unknown,numeric,False
_has_other_supported_type,./third_party/cpython/Tools/c-analyzer/cpython/_analyzer.py,294,Unknown,numeric,False
_has_surrogates,./third_party/cpython/Lib/email/utils.py,47,O(n),numeric,False
_hash,./third_party/cpython/Lib/_collections_abc.py,653,O(n),numeric,False
_hash_algorithm,./third_party/cpython/Lib/fractions.py,24,O(1),numeric,False
_hash_basis,./third_party/cpython/Lib/inspect.py,3057,O(n),numeric,False
_help_message_from_doc,./third_party/cpython/Lib/pdb.py,2544,O(n^2),numeric,True
_hex_code,./third_party/cpython/Lib/re/_compiler.py,605,O(n),numeric,False
_histline,./third_party/cpython/Lib/_pyrepl/readline.py,413,Unknown,numeric,False
_hold_exceptions,./third_party/cpython/Lib/pdb.py,685,O(n),numeric,False
_hostinfo,./third_party/cpython/Lib/urllib/parse.py,206,O(n),numeric,False
_hostinfo,./third_party/cpython/Lib/urllib/parse.py,236,Unknown,numeric,False
_iexp,./third_party/cpython/Lib/_pydecimal.py,5853,Unknown,numeric,False
_iglob,./third_party/cpython/Lib/glob.py,63,Unknown,numeric,False
_ignore_flags,./third_party/cpython/Lib/_pydecimal.py,4016,O(n log n),numeric,True
_ignore_patterns,./third_party/cpython/Lib/shutil.py,538,Unknown,numeric,False
_ilog,./third_party/cpython/Lib/_pydecimal.py,5690,O(1),numeric,False
_in_rpc_code,./third_party/cpython/Lib/idlelib/debugger.py,58,O(n),numeric,False
_include,./third_party/cpython/Lib/xml/etree/ElementInclude.py,132,Unknown,numeric,False
_ind,./third_party/cpython/Tools/c-analyzer/c_parser/parser/_regexes.py,9,O(n),numeric,False
_indent,./third_party/cpython/Lib/doctest.py,260,Unknown,numeric,False
_indent_children,./third_party/cpython/Lib/xml/etree/ElementTree.py,1169,Unknown,numeric,False
_index,./third_party/cpython/Lib/asyncio/tools.py,32,O(2^n),numeric,True
_inet_paton,./third_party/cpython/Lib/ssl.py,329,Unknown,numeric,False
_init_categories,./third_party/cpython/Lib/locale.py,1724,Unknown,numeric,False
_init_fn,./third_party/cpython/Lib/dataclasses.py,618,O(1),numeric,False
_init_old,./third_party/cpython/Lib/hmac.py,108,Unknown,numeric,False
_init_pathinfo,./third_party/cpython/Lib/site.py,154,Unknown,numeric,False
_init_read_gz,./third_party/cpython/Lib/tarfile.py,484,Unknown,numeric,False
_init_regex,./third_party/cpython/Tools/c-analyzer/distutils/util.py,107,O(1),numeric,False
_init_write_gz,./third_party/cpython/Lib/tarfile.py,426,Unknown,numeric,False
_inject,./third_party/cpython/Lib/ctypes/macholib/dyld.py,66,Unknown,numeric,False
_insert_thousands_sep,./third_party/cpython/Lib/_pydecimal.py,6270,O(n),numeric,False
_install,./third_party/cpython/Lib/importlib/_bootstrap_external.py,1554,Unknown,numeric,False
_install_handlers,./third_party/cpython/Lib/logging/config.py,140,Unknown,numeric,False
_install_loggers,./third_party/cpython/Lib/logging/config.py,200,Unknown,numeric,False
_install_message,./third_party/cpython/Lib/mailbox.py,866,Unknown,numeric,False
_install_message,./third_party/cpython/Lib/mailbox.py,1456,Unknown,numeric,False
_instantiate,./third_party/cpython/Lib/pickle.py,1598,O(n),numeric,False
_interleave_addrinfos,./third_party/cpython/Lib/asyncio/base_events.py,159,O(n),numeric,False
_interpolate_some,./third_party/cpython/Lib/configparser.py,441,Unknown,numeric,False
_interpolate_some,./third_party/cpython/Lib/configparser.py,502,Unknown,numeric,False
_introdoc,./third_party/cpython/Lib/pydoc.py,1814,O(1),llm,False
_inverse_lookup,./third_party/cpython/Tools/unicode/dawg.py,199,Unknown,numeric,False
_inverse_lookup,./third_party/cpython/Tools/unicode/dawg.py,491,Unknown,numeric,False
_io_binding,./third_party/cpython/Lib/idlelib/iomenu.py,398,Unknown,numeric,False
_ip_int_from_string,./third_party/cpython/Lib/ipaddress.py,1183,O(n),numeric,False
_ip_int_from_string,./third_party/cpython/Lib/ipaddress.py,1648,Unknown,numeric,False
_ipaddr_info,./third_party/cpython/Lib/asyncio/base_events.py,100,Unknown,numeric,False
_ipaddress_match,./third_party/cpython/Lib/ssl.py,364,Unknown,numeric,False
_ipv4_mapped_ipv6_to_str,./third_party/cpython/Lib/ipaddress.py,1966,Unknown,numeric,False
_is_dunder,./third_party/cpython/Lib/typing.py,1182,Unknown,numeric,False
_is_dunder,./third_party/cpython/Lib/enum.py,46,O(n),numeric,False
_is_elf,./third_party/cpython/Lib/ctypes/util.py,180,Unknown,numeric,False
_is_filename_to_skip,./third_party/cpython/Lib/_py_warnings.py,423,O(n log n),numeric,True
_is_fmt_binary,./third_party/cpython/Lib/plistlib.py,862,Unknown,numeric,False
_is_fmt_xml,./third_party/cpython/Lib/plistlib.py,423,O(log n),numeric,False
_is_funcptr,./third_party/cpython/Tools/c-analyzer/c_parser/match.py,54,Unknown,numeric,False
_is_internal_class,./third_party/cpython/Lib/enum.py,68,O(log n),numeric,False
_is_kwlist,./third_party/cpython/Tools/c-analyzer/cpython/_analyzer.py,266,Unknown,numeric,False
_is_param_expr,./third_party/cpython/Lib/_collections_abc.py,516,O(log n),numeric,False
_is_private,./third_party/cpython/Lib/enum.py,77,Unknown,numeric,False
_is_queue_like_object,./third_party/cpython/Lib/logging/config.py,500,O(n),numeric,False
_is_translator_comment,./third_party/cpython/Tools/i18n/pygettext.py,579,Unknown,numeric,False
_is_type,./third_party/cpython/Lib/dataclasses.py,714,O(n),numeric,False
_is_valid_dispatch_type,./third_party/cpython/Lib/functools.py,916,O(n),numeric,False
_is_wildcard_tag,./third_party/cpython/Lib/xml/etree/ElementPath.py,108,Unknown,numeric,False
